AUDI  ;AUDI A2;2000;3000;8562RGSH5FD;2300;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A2;2000;3000;8562LGSH5RDW;2100;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A2;2000;3000;8562RGSH5RDW;2100;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A3, 3T;1996;2003;8554LGNH3FD;3000;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3, 3T;1996;2003;8554LGNH3FD;2500;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3, 3T;1996;2003;8554LGNH3FD;2500;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3, 3T;1996;2003;8554RGNH3FD;2500;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A3, 5T;1998;2003;8554LGNH5FD;2600;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3, 5T;1998;2003;8554RGNH5FD;2600;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A3 II, 3T;2003;3000;8580LGSH3FD;2000;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3 II, 3T;2003;3000;8580RGSH3FD;2000;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A3 II, 5T;2004;3000;8580LGSE5FD;1500;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3 II, 5T;2004;3000;8580RGSE5FD;1500;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A3 II, 5T;2004;2010;8580LGSE5FD;2000;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3 II, 5T;2004;2010;8580RGSE5FD;2000;1;OEM Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A3 II, 5T;2004;2010;8580LGSE5RD;1900;1;OEM Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A3 II, 5T;2004;2010;8580RGSE5RD;1900;1;OEM Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A3 кабр.;2008;3000;8599LGST2FD;3500;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A3 кабр.;2008;3000;8599RGST2FD;3500;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed./AVANT;1994;2001;8547LGNS4FD;1650;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A4 sed./AVANT;1994;2001;8547LGNS4FD;1650;2;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A4 sed./AVANT;1994;2001;8547RGNS4FD;1500;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed./AVANT;1994;2001;8547RGNS4FD;1500;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed;1994;2001;8547LGNS4RD;1900;1;Бизнес Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A4 sed;1994;2001;8547RGNS4RD;2600;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A4 sed;1994;2001;8547RGNS4RD;2600;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A4 sed;2002;2007;8572LGSS4FDW;3200;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A4 sed;2002;2007;8572LGSS4FDW;2850;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A4 sed;2002;2007;8572RGSS4FDW;2850;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed;2002;2007;8572RGSS4FDW;2850;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed;2002;2007;8572RGSS4FDW;2400;1;OEM Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed;2000;2007;8572LGSS4RDW;2000;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A4 sed;2000;2007;8572RGSS4RDW;2000;1;OEM Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A4 sed;2000;2007;8572RGSS4RDW;2000;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI AUDI A4, универсал;2000;2007;8572LGSE5RDW;2500;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI AUDI A4, универсал;2000;2007;8572RGSE5RDW;4000;1;OEM Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A4 sed;2007;3000;8589LGSS4FD;2700;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A4 sed;2007;3000;8589LGSS4FD;2000;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A4 sed;2007;3000;8589RGSS4FD;2000;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed;2007;3000;8589RGSS4FD;2700;0;OEM Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A4 sed;2007;2009;8589LGSS4RD;1300;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A4 sed;2007;2009;8589RGSS4RD;1300;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A4 sed;2007;2009;8589RGSS4RD;1300;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A4, универсал;2008;3000;8589LGSE5RD;2350;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A4, универсал;2008;3000;8589RGSE5RD;2350;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A5 купе;2007;3000;8592LGSC2FD;2800;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A5 купе;2007;3000;8592LGSC2FD;2500;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A5 купе;2007;3000;8592RGSC2FD;2500;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A5 хэтчбек 5дв;2007;3000;8592LGSH5FD;2300;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A5 хэтчбек 5дв;2007;3000;8592RGSH5FD;2300;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A5 хэтчбек 5дв;2007;3000;8592LGSH5RD;2300;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A5 хэтчбек 5дв;2007;3000;8592RGSH5RD;2300;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A6 LIM./AVANT;1996;2004;8557LGNS4FD;2900;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A6 LIM./AVANT;1996;2004;8557RGNS4FD;2900;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A6 LIM;1996;2004;8557LGNS4RD;2500;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A6 LIM;1996;1998;8557RGNS4RD;2500;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A6, AVANT;1996;1998;8565LGNE5RD;2500;0;OEM Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A6, AVANT;1996;1998;8565RGNE5RD;2500;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A6 LIM./AVANT 5мм;2001;2004;8557LGNS4FD1A;3600;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A6 LIM;2004;3000;8582LGSS4FD;2700;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A6 LIM;2004;3000;8582LGSS4FD;2200;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A6 LIM;2004;3000;8582RGSS4FD;2200;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A6 LIM;2004;3000;8582RGSS4FD;2200;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A6 LIM;2004;3000;8582LGSS4RD;2000;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A6 LIM;2004;3000;8582RGSS4RD;2000;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A6 LIM;2004;3000;8582RGSS4RD;2000;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A6 универсал;2005;3000;8582LGSE5RD;2500;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A6 универсал;2005;3000;8582RGSE5RD;2500;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A7;2011;3000;85**LGSR5FD;3200;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A7;2011;3000;85**RGSR5FD;3200;1;OEM Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A7;2011;3000;85**LGSR5RD;3000;1;OEM Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI A7;2011;3000;85**RGSR5RD;3000;1;OEM Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI A8 LIM триплекс  СКОЛ ;2002;3000;8578LCCS4FDK;10100;1;OEM Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A8/S8 LIM триплекс;1994;2002;8546LGSS4FDK;3700;0;Средний Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A8/S8 LIM триплекс;1994;2002;8546RGNS4FDK;3700;0;Средний Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI A8 LIM ;2010;3000;8607LGSS4FD;3000;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI A8 LIM ;2010;3000;8607RGSS4FD;3000;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI TT 2T COUPE;1998;3000;8561LGNC2FV;2150;1;Премиум Класс;пер.лев.форт.;
AUDI  ;AUDI TT 2T COUPE;1998;2006;8561RGNC2FV;2150;1;Премиум Класс;пер.прав.форт.;
AUDI  ;AUDI TT 2T COUPE;1998;2006;8561LGNC2FD;2700;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI TT 2T COUPE погрыз;1998;2006;8561LGNC2FD;2000;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI TT 2T COUPE;1998;2006;8561RGNC2FD;2700;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI TT 2T COUPE;1998;2006;8561RGNC2FD;2700;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI TT купе;2006;3000;8591LGSC2FD;2700;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI TT купе;2006;3000;8591RGSC2FD;2700;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI Q5;2008;3000;8596LGSR5FD;5600;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI Q5;2008;3000;8596RGSR5FD;5600;1;Премиум Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI Q5;2008;3000;8596LGSR5RD;5000;1;Премиум Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI Q5;2008;3000;8596RGSR5RD;5000;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI Q7;2008;3000;8588LGSR5FD;2700;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI Q7;2008;3000;8588LGSR5FD;2700;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI Q7;2008;3000;8588LGSR5FD;2700;1;Премиум Класс;перед.дв.опускн.лев.;
AUDI  ;AUDI Q7;2008;3000;8588RGSR5FD;3150;1;OEM Класс;перед.дв.опускн.прав.;
AUDI  ;AUDI Q7;2008;3000;8588LGSR5RD;3300;1;OEM Класс;ст.задн.дв.оп.лев.;
AUDI  ;AUDI Q7;2008;3000;8588RGSR5RD;3300;1;OEM Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI Q7;2008;3000;8588RGSR5RD;2700;1;Премиум Класс;ст.задн.дв.оп.прав.;
AUDI  ;AUDI Q7;2008;3000;8588LGSR5RQ;2000;1;Эконом Класс;ст.куз.глухое лев.;
AUDI  ;AUDI Q7;2008;3000;8588RGSR5RQ;2000;1;Эконом Класс;ст.куз.глухое прав.;
AUDI  ;AUDI Q7;2008;3000;8588RGSR5RQZ;4550;1;OEM Класс;ст.куз.глухое прав.;
BMW ;BMW 1 SERIES 3D HBK;2004;3000;2448LGNH3FD;2500;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 1 SERIES 3D HBK;2004;3000;2448LGNH3FD;2000;1;Эконом Класс;перед.дв.опускн.лев.;
BMW ;BMW 1 SERIES 3D HBK;2004;3000;2448LGNH3FD;2000;1;Эконом Класс;перед.дв.опускн.лев.;
BMW ;BMW 1 SERIES 3D HBK;2004;3000;2448RGNH3FD;2000;1;Эконом Класс;перед.дв.опускн.прав.;
BMW ;BMW 1 SERIES 3D HBK;2004;3000;2448RGNH3FD;2000;1;Эконом Класс;перед.дв.опускн.прав.;
BMW ;BMW 1 SERIES 3D HBK;2004;3000;2448RGNH3FD;2500;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448LGNH5FD;2000;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448RGNH5FD;2000;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448LGNH5RD;2000;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448RGNH5RD;2000;1;Бизнес Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448RGNH5RD;2000;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448LGNH5RV;1000;1;Эконом Класс;форт.зад.лев.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448LGNH5RV;1000;1;Эконом Класс;форт.зад.лев.;
BMW ;BMW 1 SERIES 5D HBK;2004;3000;2448RGNH5RV;1000;1;Эконом Класс;форт.зад.прав.;
BMW ;BMW 3 E30 M3 2D COUPE;1983;1988;2425LCLS2FDW;1600;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E30 M3 2D COUPE;1983;1988;2425LCLS4FD;1500;4;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E30 SED/BRK;1988;1993;2425LCLS4FD1J;2000;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E30 SED/BRK;1988;1993;2425LGNS4FD1J;2000;2;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E30 SED/BRK;1988;1993;2425RGNS4FD1J;2000;6;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E30 SED/BRK;1983;1988;2425LGNS4RD;1500;2;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 3 E30 SED/BRK;1983;1988;2425RGNS4RD;1500;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E 36, 2T COUPE+CABRIO;1991;1994;2432LGNC2FD;3400;0;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 36, 2T COUPE+CABRIO;1991;1994;2432RCLC2FD;3400;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 36, 2T COUPE+CABRIO;1991;1994;2432RGNC2FD;3650;1;OEM Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 36, 2T COUPE+CABRIO шелкогр.;1991;1994;2432RGNC2FD1B;3400;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 36, 4T + KOMBI;1991;1998;2431LGNS4FD1A;3350;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 36, 4T + KOMBI;1991;1998;2431RGNS4FD;2900;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 36, COMPACT;1994;2001;2431LGNH3FD;3150;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 36, COMPACT;1994;2001;2431RGNH3FD;3150;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 36, 4T,;1991;1998;2431LGNS4RD;1800;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 3 E 36, 4T,;1991;1998;2431LGNS4RD;1200;1;Эконом Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 3 E 36, 4T,;1991;1998;2431RGNS4RD;2150;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E 36, 4T,;1991;1998;2431RGNS4RD;2150;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E 36, 4T,;1991;1998;2431RGNS4RD;2150;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E 36, 4T SED;1991;1998;2431LGNS4RV;1400;2;Премиум Класс;форт.зад.лев.;
BMW ;BMW 3 E 36, 4T SED;1991;1998;2431RGNS4RV;1400;2;Премиум Класс;форт.зад.прав.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436LGNS4FD;2200;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436LGNS4FD;2200;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436RGNS4FD;1800;1;Средний Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436RGNS4FD;1800;1;Средний Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436RGNS4FD;2200;0;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436LGNS4RD;2800;0;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436RGNS4RD;2800;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436RGNS4RD;2800;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436LGNS4RV;1000;1;Премиум Класс;форт.зад.лев.;
BMW ;BMW 3 E 46 LIM;1998;2004;2436RGNS4RV;800;1;Эконом Класс;форт.зад.прав.;
BMW ;BMW 3 E 46 COUPE;1999;2005;2437LGNC2FD;1500;1;Эконом Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 46 CPE;1999;2005;2437LGNC2FD;2500;0;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E 46 CPE;1999;2005;2437RGNC2FD;2500;0;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E46 COMPACT;2001;2005;2442LGSH3FD;2100;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E46 COMPACT;2001;2005;2442LGSH3FD;2100;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E46 COMPACT;2001;2005;2442RGSH3FD;2800;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447LGNS4FD;2500;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447LGNS4FD;2500;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447RGNS4FD;2700;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447LGNS4RD;2000;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447RGNS4RD;2500;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447LGNS4RV;1200;1;Премиум Класс;форт.зад.лев.;
BMW ;BMW 3 E90 4d SED;2004;3000;2447RGNS4RV;1200;1;Премиум Класс;форт.зад.прав.;
BMW ;BMW 3 E91 универсал;2005;3000;2447LGNE5RD;2100;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 3 E91 универсал;2005;3000;2447RGNE5RD;2100;1;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 3 E92 купе;2006;3000;2454LGSC2FDW;3600;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E92 купе;2006;3000;2454RGSC2FDW;3600;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 3 E93 кабриолет;2006;3000;2450LGST2FDW;3600;1;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 3 E93 кабриолет;2006;3000;2450RGST2FDW;3600;1;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 5 SERIE E28 SED;1972;1987;2420LCLS4FD2J;1500;2;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 5 E 34, 4T + KOMBI;1988;1995;2426LGNS4FD;1700;0;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 5 E 34, 4T + KOMBI;1988;1995;2426RGNS4FD;1700;0;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 5 E 34, 4T;1988;1995;2426LGNS4RD;1900;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 5 E 34, 4T;1988;1995;2426LGNS4RD;1650;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 5 E 34, 4T;1988;1995;2426RGNS4RD;1650;0;Премиум Класс;ст.задн.дв.оп.прав.;
BMW ;BMW 5 E 34, 4T;1988;1995;2426LGNS4RV;1500;1;OEM Класс;форт.зад.лев.;
BMW ;BMW 5 E 39, 4T + KOMBI;1995;2002;2434LGNS4FD;2600;2;Премиум Класс;перед.дв.опускн.лев.;
BMW ;BMW 5 E 39, 4T + KOMBI;1995;2002;2434RGNS4FD;2600;2;Премиум Класс;перед.дв.опускн.прав.;
BMW ;BMW 5 E 39, 4T;1995;2002;2434LGNS4RD;2800;1;Премиум Класс;ст.задн.дв.оп.лев.;
BMW ;BMW 5 E 39, 4T;1995;2002;2434RGNS4RD;2800;1;Бизнес Класс;ст.задн.дв.оп.прав.;
